2023/11/07 09:33:48:480 	Total Order Loaded 592
2023/11/07 14:11:39:858 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:11:39:859 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:11:41:211 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:11:41:211 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:11:41:211 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:11:49:859 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:11:49:859 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:11:49:859 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:11:51:211 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:11:51:211 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:11:51:212 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:11:59:859 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:11:59:859 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:11:59:860 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:12:01:211 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:01:211 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:01:211 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:12:09:860 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:09:860 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:09:860 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:12:11:211 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:11:211 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:11:211 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:12:19:861 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:19:861 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:19:862 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:12:21:212 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:21:212 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:21:212 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:12:29:861 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:29:861 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:29:861 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:12:31:212 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:31:212 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:31:212 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:12:39:863 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:39:863 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:39:863 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:12:41:212 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:41:212 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:41:213 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:12:49:863 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:49:863 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:49:863 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:12:51:213 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:51:213 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:51:213 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:12:54:321 	m_ClientList_forDeal_locked
2023/11/07 14:12:59:864 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:12:59:864 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:12:59:864 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:13:01:214 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:13:01:214 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:13:01:214 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:13:09:865 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:13:09:865 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:13:09:865 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:13:11:215 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:13:11:215 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:13:11:215 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:13:19:865 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:13:19:865 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:13:19:866 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:13:21:215 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:13:21:215 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:13:21:215 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:13:29:865 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:13:29:865 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:13:29:865 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.28wde4rDAAdq3qfXBNwsxX-13:13:18:230 Login Status 1
2023/11/07 14:13:31:215 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:13:31:216 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:13:31:216 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-13:13:18:248 Login Status 1
2023/11/07 14:13:33:669 	Going To Terminate While Loop and delete Client in client list
2023/11/07 14:13:33:670 	While Loop Terminated and  Client has been deleted in client list
2023/11/07 14:13:33:670 	Going To Terminate While Loop and delete Client in client list
2023/11/07 14:13:33:671 	While Loop Terminated and  Client has been deleted in client list
2023/11/07 14:26:14:823 	m_ClientList_forDeal_locked
2023/11/07 14:27:49:363 	O R F Client {"type":"LOGIN_BY_KEY","loginbykey":{"type":"LOGIN_BY_KEY","authKey":"oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch"}}
2023/11/07 14:27:49:363 	R F Client {"type":"LOGIN_BY_KEY","authKey":"oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch"}
2023/11/07 14:27:49:363 	Client RegesteredID:: Login Status 0
2023/11/07 14:27:49:363 	Going to lock client lock loginbytoken
2023/11/07 14:27:49:363 	Client lock locked
2023/11/07 14:27:49:363 	Exit from client lock
2023/11/07 14:27:49:364 	New Key Created loginbytoken Validated 1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364
2023/11/07 14:27:49:364 	U122
2023/11/07 14:27:49:364 	123
2023/11/07 14:27:49:378 	Going to enter in critical section
2023/11/07 14:27:49:378 	Entered in critical section
2023/11/07 14:27:51:147 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","typeandloginrequest":{"type":"FETCH_CLIENT_POSITIONS","loginUser":"1001"}}
2023/11/07 14:27:51:147 	R F Client {"type":"FETCH_CLIENT_POSITIONS","loginUser":"1001"}
2023/11/07 14:27:51:147 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:27:51:152 	O R F Client {"type":"ACTIVE_COLUMNS_CHANGED","activecolumnchagerequest":{"type":"ACTIVE_COLUMNS_CHANGED","requestType":"FETCH_CLIENT_POSITIONS","columns":["broker","company","symbol","volume","companyvolume","companyplnet","lastrate"],"loginUser":"1001"}}
2023/11/07 14:27:51:152 	R F Client {"type":"ACTIVE_COLUMNS_CHANGED","requestType":"FETCH_CLIENT_POSITIONS","columns":["broker","company","symbol","volume","companyvolume","companyplnet","lastrate"],"loginUser":"1001"}
2023/11/07 14:27:51:152 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:28:01:150 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:28:01:150 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:28:01:150 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:28:11:150 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:28:11:150 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:28:11:150 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:28:21:150 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:28:21:150 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:28:21:150 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:28:31:151 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:28:31:151 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:28:31:151 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:28:41:153 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:28:41:153 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:28:41:153 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:28:51:155 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:28:51:155 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:28:51:155 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:29:01:155 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:29:01:155 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:29:01:155 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:29:11:156 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:29:11:156 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:29:11:156 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:29:21:156 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:29:21:156 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:29:21:156 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:29:31:158 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:29:31:158 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:29:31:159 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:29:41:159 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:29:41:159 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:29:41:159 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:29:51:161 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:29:51:161 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:29:51:161 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:30:01:160 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:30:01:160 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:30:01:160 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:30:11:160 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:30:11:160 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:30:11:160 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:30:21:161 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:30:21:161 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:30:21:161 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:30:31:162 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:30:31:162 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:30:31:162 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:30:41:162 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:30:41:162 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:30:41:163 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:30:51:162 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:30:51:162 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:30:51:162 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:31:01:163 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:31:01:163 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:31:01:163 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:31:11:164 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:31:11:164 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:31:11:164 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:31:21:164 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:31:21:164 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:31:21:164 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:31:31:164 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:31:31:164 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:31:31:164 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:31:41:165 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:31:41:165 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:31:41:165 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:31:51:165 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:31:51:165 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:31:51:166 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:31:54:640 	m_ClientList_forDeal_locked
2023/11/07 14:31:54:640 	m_ClientList_forDeal_locked
2023/11/07 14:32:01:167 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:32:01:167 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:32:01:167 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:32:11:167 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:32:11:167 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:32:11:167 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:32:21:168 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:32:21:168 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:32:21:168 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:32:31:168 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:32:31:168 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:32:31:168 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:32:37:998 	m_ClientList_forDeal_locked
2023/11/07 14:32:41:168 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:32:41:168 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:32:41:168 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:32:51:170 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:32:51:170 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:32:51:170 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:32:53:262 	m_ClientList_forDeal_locked
2023/11/07 14:33:01:171 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:33:01:171 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:33:01:171 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:33:11:172 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:33:11:172 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:33:11:172 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:33:21:173 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:33:21:173 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
2023/11/07 14:33:21:173 	Client RegesteredID:1001:oreka-rms-stock-spreadsheet.3NgYYb6vkvsXOEA1UnNWch-14:27:49:364 Login Status 1
2023/11/07 14:33:31:174 	O R F Client {"type":"FETCH_CLIENT_POSITIONS","fetchclientposition":{"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}}
2023/11/07 14:33:31:174 	R F Client {"type":"FETCH_CLIENT_POSITIONS","action":"refresh"}
